p1_lvl,p2_lvl,cell_area,maj_axis,min_axis,condition,replication
355.18592,541.61551,72.99737,11.38691,2.18616,e4,3
268.78675,541.34351,32.72841,7.65530,1.46879,e4,3
348.18944,563.33787,74.46044,11.72178,2.16359,e4,3
326.52711,631.44210,67.56059,11.89551,1.91789,e4,3
240.27978,623.80082,66.98403,11.72875,1.94026,e4,3
332.74389,434.96704,69.56871,10.03025,2.34130,e4,3
319.63839,486.78657,71.16131,10.68686,2.24192,e4,3
333.61280,527.47784,57.30522,9.96374,1.92632,e4,3
330.30465,474.35098,99.57059,12.47310,2.69791,e4,3
259.49344,465.69628,51.93888,8.93505,1.99426,e4,3
278.72641,467.47361,27.49819,6.58146,1.45805,e4,3
412.08061,352.22983,59.76490,8.40363,2.46847,e4,3
334.18437,462.27226,50.83609,8.84079,1.94707,e4,3
257.69478,588.43823,60.99227,10.92781,1.92388,e4,3
192.44567,539.49982,38.52368,8.26637,1.63593,e4,3
337.72938,455.33800,89.41716,11.60458,2.62824,e4,3
412.83622,507.45456,28.99812,6.99236,1.46152,e4,3
318.93331,583.96295,39.74692,8.77343,1.59174,e4,3
333.67595,567.46936,54.52748,10.08166,1.89511,e4,3
321.71332,482.15075,42.59791,8.22590,1.79543,e4,3
319.54014,517.10627,71.34067,11.02194,2.17589,e4,3
299.45330,540.20321,62.23459,10.56460,2.01227,e4,3
319.93099,509.76938,60.02325,10.07640,2.04463,e4,3
300.78446,625.38871,67.63459,11.83822,1.92406,e4,3
287.49163,568.47304,38.67697,8.49889,1.56421,e4,3
249.61221,573.10303,62.88733,10.90595,1.94207,e4,3
290.04610,436.57444,41.22446,7.77773,1.81914,e4,3
257.12288,566.16369,58.16848,10.41769,1.91492,e4,3
279.48170,485.62117,79.47156,11.31386,2.41820,e4,3
309.85291,400.61589,68.80968,9.60617,2.43826,e4,3
283.55145,476.12212,58.34670,9.57402,2.07772,e4,3
355.74810,471.41903,43.34040,8.24109,1.81984,e4,3
253.74182,494.72231,76.74142,11.20199,2.30777,e4,3
244.00440,460.44523,34.92735,7.32608,1.66202,e4,3
297.87085,473.46376,79.96576,11.16919,2.43573,e4,3
358.88234,407.60251,22.17168,5.52367,1.43354,e4,3
306.89602,556.44931,72.30613,11.52357,2.12488,e4,3
370.94721,528.50416,72.58496,11.23446,2.17312,e4,3
331.94311,605.14719,43.04757,9.29735,1.53212,e4,3
385.88206,493.62529,60.49028,9.93613,2.07070,e4,3
344.26990,508.98617,87.52595,12.18013,2.44598,e4,3
271.96529,485.54988,60.89749,9.90962,2.15949,e4,3
251.92082,492.22636,39.17368,8.00149,1.65397,e4,3
290.13709,320.65601,98.51846,10.28080,3.22925,e4,3
314.77460,505.14010,80.90714,11.65810,2.37841,e4,3
320.24508,566.11241,53.62021,10.04354,1.81677,e4,3
318.26607,377.47354,100.87051,11.24444,2.98699,e4,3
240.26943,495.73910,83.92167,11.70420,2.46528,e4,3
312.83591,422.51996,28.46469,6.37940,1.52380,e4,3
230.01943,362.21550,13.53230,4.09173,1.22142,e4,3
316.65961,544.95159,51.19081,9.61638,1.82916,e4,3
340.73455,405.46455,61.22561,9.07775,2.29752,e4,3
307.25274,574.08532,92.64599,13.22172,2.41516,e4,3
204.93916,533.87773,69.12930,11.07318,2.18264,e4,3
335.86629,475.45774,36.86517,7.59586,1.65297,e4,3
248.39986,457.24669,67.83042,10.13909,2.25275,e4,3
285.15434,441.02180,46.29635,8.25926,1.92985,e4,3
263.76746,537.37403,71.98020,11.29566,2.15143,e4,3
258.59551,423.17921,76.74928,10.40527,2.45981,e4,3
356.60903,548.18734,70.90562,11.31546,2.12964,e4,3
417.35178,491.74797,29.10271,6.93864,1.47353,e4,3
270.43734,519.37984,59.97505,10.14921,2.01582,e4,3
231.48845,522.38202,45.47552,8.88994,1.73854,e4,3
328.54229,471.84068,88.30707,11.74358,2.50912,e4,3
248.07741,378.64006,92.48147,10.78169,2.87523,e4,3
386.94982,589.70953,33.60599,8.12976,1.46546,e4,3
299.54521,492.47309,28.40220,6.79516,1.46408,e4,3
316.69767,606.45713,74.51444,12.16864,2.05988,e4,3
330.86120,508.03709,43.47512,8.54398,1.74697,e4,3
269.79844,448.60379,76.55760,10.63718,2.42378,e4,3
323.24486,470.91001,36.15965,7.50221,1.60252,e4,3
209.41840,423.33306,67.60766,9.75312,2.38114,e4,3
212.13076,529.78427,87.24753,12.32906,2.34781,e4,3
269.79589,618.44467,21.50881,6.67494,1.14951,e4,3
276.02333,638.52229,63.33889,11.49371,1.86536,e4,3
269.58950,498.15154,88.31655,12.04148,2.47710,e4,3
284.82790,412.66902,22.05141,5.56079,1.40843,e4,3
319.09169,593.56030,65.56382,11.31248,1.96237,e4,3
324.96123,544.75063,23.35904,6.51109,1.27403,e4,3
316.99769,560.63648,66.03619,11.04299,2.04611,e4,3
325.25265,440.73001,71.62887,10.27737,2.35215,e4,3
258.68231,448.71412,47.15458,8.35789,1.93487,e4,3
300.54519,459.66024,14.52809,4.78420,1.12310,e4,3
281.57500,508.23750,62.00604,10.20270,2.10697,e4,3
349.52235,437.96072,66.41720,9.85326,2.32300,e4,3
304.33204,454.21225,48.29815,8.57388,1.97460,e4,3
287.59869,483.97034,52.81075,9.24779,1.99381,e4,3
303.90138,460.52858,69.60766,10.30694,2.30222,e4,3
282.65046,503.20029,72.19193,10.93758,2.22793,e4,3
280.29673,610.81032,66.65829,11.51917,1.98932,e4,3
237.92303,547.27201,37.49953,8.25488,1.55178,e4,3
302.93675,398.10970,66.56567,9.41923,2.43114,e4,3
341.05163,491.70803,22.36272,6.06830,1.30266,e4,3
326.86122,349.49156,49.84405,7.65523,2.23182,e4,3
278.06550,515.24700,64.31608,10.45406,2.04315,e4,3
331.39596,585.85432,61.55098,10.87892,1.93592,e4,3
187.42128,517.74710,92.19835,12.62022,2.47582,e4,3
322.42403,620.31731,25.73545,7.30850,1.30838,e4,3
346.97571,524.70329,31.38454,7.41483,1.49307,e4,3
311.28144,570.55510,80.68648,12.34553,2.21408,e4,3
215.47359,311.61343,73.36974,8.80839,2.79885,e4,3
294.03096,255.80637,48.67609,6.54922,2.56170,e4,3
325.73377,490.50576,61.86012,9.99418,2.13323,e4,3
334.07209,676.07354,68.87068,12.35478,1.85511,e4,3
295.38803,400.24232,86.27382,10.68348,2.65811,e4,3
250.19794,414.49848,56.66037,8.86138,2.18679,e4,3
287.97301,541.31500,61.85919,10.50106,1.97519,e4,3
344.98655,558.58120,65.22494,11.01198,2.07484,e4,3
343.22507,417.48234,62.75575,9.28034,2.31990,e4,3
313.27696,481.03950,99.07631,12.55690,2.67955,e4,3
364.91778,587.85623,32.26468,7.95389,1.40859,e4,3
240.35647,430.64507,44.22930,7.95702,1.90416,e4,3
269.82240,691.37940,66.15172,12.21944,1.83356,e4,3
272.82183,421.01898,88.69821,11.16454,2.67607,e4,3
285.90366,496.97285,7.21217,3.50726,0.82589,e4,3
326.16387,581.18048,56.67653,10.48212,1.83441,e4,3
361.45427,549.35155,56.09372,10.08682,1.91799,e4,3
301.56259,468.91031,80.88604,11.20134,2.41805,e4,3
271.13109,614.72572,67.97244,11.74521,1.95130,e4,3
310.50098,436.86477,47.80468,8.33324,1.97740,e4,3
325.11616,539.76126,51.70864,9.57647,1.81497,e4,3
308.79760,408.63188,79.30491,10.38132,2.58953,e4,3
280.84266,551.70471,42.01771,8.78873,1.63408,e4,3
236.09900,532.84059,35.83319,8.02792,1.59111,e4,3
340.41316,514.58167,34.76545,7.71824,1.56036,e4,3
331.54508,577.09716,46.38855,9.40871,1.68942,e4,3
254.45873,413.14972,35.10647,6.98797,1.74260,e4,3
298.45291,519.35718,41.83220,8.49561,1.72418,e4,3
300.71814,523.58464,83.02581,11.97729,2.36136,e4,3
234.94581,441.19550,50.53381,8.57462,2.01804,e4,3
321.84601,594.63484,74.44676,12.04429,2.07974,e4,3
285.10779,429.41594,86.11117,11.13973,2.61270,e4,3
186.53303,664.20084,91.22469,14.06838,2.23029,e4,3
217.89792,508.43144,36.87351,7.88276,1.59578,e4,3
410.39270,326.88259,68.30105,8.65740,2.66481,e4,3
249.51869,582.75879,65.03770,11.21502,1.97425,e4,3
410.33572,505.34890,102.72724,13.06073,2.61552,e4,3
350.83620,502.02429,56.83302,9.71304,2.00600,e4,3
327.91230,530.26390,76.81179,11.62264,2.23118,e4,3
234.95617,489.33434,86.25276,11.79739,2.42082,e4,3
230.22195,659.84040,65.44072,11.92254,1.82232,e4,3
340.41013,485.99933,87.34450,11.85674,2.51476,e4,3
309.92794,437.68672,85.00414,11.12687,2.61475,e4,3
283.55407,591.80145,53.50899,10.21630,1.76837,e4,3
320.01343,408.52321,31.23574,6.60614,1.66176,e4,3
261.77230,570.15231,65.76319,11.15891,2.04445,e4,3
299.12782,531.04715,66.65461,10.82255,2.08457,e4,3
285.90738,555.95831,66.72611,11.09888,2.08490,e4,3
280.33818,581.24711,68.24556,11.42992,2.00782,e4,3
378.96715,373.84281,101.66145,11.18919,3.04000,e4,3
335.89576,451.56282,58.42906,9.35871,2.09565,e4,3
285.40106,465.66468,60.27527,9.64407,2.16687,e4,3
332.12776,507.53967,70.99746,10.91055,2.17319,e4,3
286.34776,526.51413,58.22331,10.09802,1.97987,e4,3
294.07395,354.34438,75.48194,9.47369,2.69804,e4,3
330.68370,421.53584,70.16593,9.94958,2.43685,e4,3
340.61432,579.02053,38.86069,8.62519,1.54799,e4,3
374.62209,410.73681,80.70322,10.42697,2.61393,e4,3
200.33642,517.69535,49.73882,9.22844,1.88081,e4,3
351.79528,572.90217,59.26188,10.50518,1.90320,e4,3
266.10016,512.15471,54.13103,9.54858,1.92635,e4,3
328.47856,494.37889,64.51506,10.33656,2.12709,e4,3
283.71264,641.83714,12.83809,5.29484,0.87845,e4,3
309.31199,611.99910,86.72210,13.20850,2.26283,e4,3
247.09355,508.81594,75.22882,11.25593,2.23617,e4,3
235.05288,506.63546,41.92317,8.41123,1.69518,e4,3
240.23013,483.13104,24.83344,6.33961,1.37994,e4,3
297.61694,490.77206,43.88618,8.48084,1.78321,e4,3
230.33775,621.15607,26.73256,7.44577,1.25444,e4,3
